"COUNTRY_CODE","PROCESSING_GROUP","PROCESSING_DATE","ACBS_CUSTOMER_ID","SCI_LEID","SCI_GROUP_ID","CORE_BANKING_ID","CUSTOMER_NAME","AFFILIATE_CODE","AFFILIATE_CODE_DESCRIPTION","ARM","ARM_DESCRIPTION","COUNTRY_CREDIT_RESPONSIBILITY","COUNTRY_CREDIT_RESP_DESC","CREDIT_GRADE","CUSTOMER_LEGAL_CONSTITUTION","CUSTOMER_LEGAL_CONST_DESC","SCB_INSTITUTIONAL_CODE","SCB_INSTITUTIONAL_CODE_DESC","SCI_CUSTOMER_TYPE","SCI_CUSTOMER_TYPE_DESCRIPTION","SCI_DOMICILE_COUNTRY","SCI_DOMICILE_COUNTRY_DESC","SCI_INCORPORATION_COUNTRY","SCI_INCORPORATION_COUNTRY_DESC","SCI_ISIC_CODE","SCI_ISIC_CODE_DESCRIPTION","SCI_SEGMENT_CODE","SCI_SEGMENT_CODE_DESCRIPTION","SCI_SUB_SEGMENT_CODE","SCI_SUB_SEGMENT_CODE_DESC","SCI_GROUP_LEGAL_ENTERPRISE_ID","TODAY_IS_MONTH_END"
"CN","HK","20200630","00026853","13608173"," "," ","SUN HUNG KAI DEVELOPMENT (LUJIAZUIIII) LTD","999","999 Non Group","CNA62","POON,DENYS KIN CHUNG","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8412","REAL ESTATE DEVELOPMENT- COMMERCIAL","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00026854","11228420"," ","1840614","SUN HUNG KAI DEVELOPMENT (LU JIA ZUI II) LTD","999","999 Non Group","CND60","Li  Charmaine Ching Ming","SG","SINGAPORE","NA","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8412","REAL ESTATE DEVELOPMENT- COMMERCIAL","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026855","11234891"," ","2342391","SUNDRAM FASTENERS (ZHEJIANG) LIMITED","999","999 Non Group","CNA87","Wang, Zhengqi","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3819","MFR OF FABRICATED METAL PRODUCTS EXCEPT MACHINERY & EQUIPMENT NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026856","11323443"," ","5742846","SUNWAY DAECHANG FORGING (ANHUI) COLTD","999","999 Non Group","CNF09","Mo, Si Quan","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3909","MFR INDUSTRIES NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026857","11323445"," ","5407028","SUNWAY SPUN PILE (ZHUHAI) CO LTD","999","999 Non Group","CNF09","Mo, Si Quan","SG","SINGAPORE","5A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3909","MFR INDUSTRIES NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026858","11323442"," ","5594006","SUNWAY TRADING (SHANGHAI) PTE LTD","999","999 Non Group","CNF09","Mo, Si Quan","SG","SINGAPORE","5A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6199","WHOLESALE TRADE NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026859","11323444"," ","5535689","SUNWAY HYDRAULIC INDUSTRIES (WUHU)CO., LTD","999","999 Non Group","CNF09","Mo, Si Quan","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3826","MFR & REPAIR OF REFRIGERATING AIR-CON & VEN. MACH. & EQUIP.","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026860","11230140"," ","3873471","SUZHOU CHENG LOONG PAPER CO LTD","999","999 Non Group","CNA82","YIN REBECCA","SG","SINGAPORE","5A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3411","MFR OF PULP PAPER & PAPERBOARD","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026921","11218908"," ","1368001","TIMKEN (SHANGHAI) DISTRIBUTION AND SALES CO.,LTD","999","999 Non Group","CNH11","Zhang, Jun","SG","SINGAPORE","5A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6131","MACHINES & EQUIPMENT","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026922","11218911"," ","1318101","TIMKEN (WUXI) BEARINGS CO. LTD","999","999 Non Group","CNH11","Zhang, Jun","SG","SINGAPORE","5A","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3872","NRB INDUSTRIAL BEARINGS LIMITED","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026923","11047281"," ","0407130","TOLL GLOBAL FORWARDING (BEIJING) LIMITED SHANGHAI BRANCH.","999","999 Non Group","CNF28","Feng, Joe","SG","SINGAPORE","5A","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","7113","FREIGHT TRANSPORT BY ROAD","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026978","11047614"," ","0404715","WUXI M FOODS CO., LTD","999","999 Non Group","CNF69","Tong, Lisa Xin","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6311","RESTAURANTS & CATERING","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00026979","11225026"," ","1561847","WUXI SUNTECH POWER CO. LTD","999","999 Non Group","CNH03","CHEN, ZHENG","HK","HONG KONG","14","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3529","MFR OF CHEMICAL PRODUCTS NEC","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00026980","11359608"," ","5669634","XI  AN TITAN REAL ESTATE GROUP LIMITED LIABILITY COMPANY"," ","BLANKS","CNJ89","Chen, Denver Ying","CN","CHINA","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","8414","REAL ESTATE DEVELOPMENT- RESIDENTIAL","A","LOCAL CORPORATE","A1","MIDDLE MARKETS"," ","Y"
"CN","HK","20200630","00026982","11325957"," ","0161502","XI AN WALSIN METAL PRODUCT CO.,LTD","999","999 Non Group","CNJ28","Cheng, Tai","SG","SINGAPORE","NA","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3818","METAL PRODUCTS SERFVICES","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026983","11414639"," ","6299482","XIAMEN HETE PROPERTY CO. LIMITED"," ","BLANKS","CNE00","Tang, Zhen"," ","BLANKS","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","8419","REAL ESTATE DEVELOPMENT- NOT ELSEWHERE CLASSIFIED","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026984","11282572"," ","4192788","XIAMEN JUNGONG MACHINERY. LTD","999","999 Non Group","CNA06","Li, Sonia","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6131","MACHINES & EQUIPMENT","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00026985","11170540"," ","0394163","XIAMEN SIME DARBY CEL MACHINERY CO.LTD","999","999 Non Group","CNK26","Feng, Joe","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6133","MACHINES & EQUIPMENT NEC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026785","11128450"," ","0477323","SHANTOU HUA XIANG PLASTIC CO. LTD","999","999 Non Group","CND80","Deng, Rainy Hui Min","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3570","MFR OF PLASTIC PRODUCTS NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026789","11271368"," "," ","SHANXI ZHONGYANG IRON AND STEEL CO., LTD.","999","999 Non Group","CNR43","Xin, Cynthia","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3710","IRON & STEEL BASIS INDUSTRIES","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026790","11244613"," ","2953072","SHARP ELECTRONICS SALES (CHINA) CO.LTD","999","999 Non Group","CNA06","Li, Sonia","SG","SINGAPORE","NA","29","PUBLIC LIMITED COMPANY - NON BANK FINANC","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6199","WHOLESALE TRADE NEC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026791","11053087"," ","0248066","SHELL (CHINA) LTD","999","999 Non Group","CNQ69","Zhu, Michael","SG","SINGAPORE","3B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6124","WHOLESALE TRADE IN MINERAL FUELS LUBRICANTS & RELATED PRODUCTS","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026792","11228998"," ","2575183","SHEN MAO JING TRADING (SHEN ZHEN) LIMITED"," ","BLANKS","CNK14","Fong Vincent Kwok Cheung"," ","BLANKS","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","6213","RETAIL TRADE DEALING IN TEXTILES & WEARING APPAREL","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026793","11202857"," ","0360420","SHENMAO SOLDER MATERIAL (SUZHOU) CO.  LTD"," ","BLANKS","CNA82","YIN REBECCA"," ","BLANKS","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","3818","METAL PRODUCTS SERFVICES","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026794","11202167"," ","1056220","SHENYANG COMFORTDELGRO ANYUN BUS CO LTD"," ","BLANKS","CNA87","Wang, Zhengqi"," ","BLANKS","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","7142","TAXIS & PUBLIC LIGHT BUSES","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026795","11423259"," ","6061818","SHENYANG SK BUS TERMINAL CO.  LTD."," ","BLANKS","CNL05","Cho, Su Man"," ","BLANKS","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","7190","SERVICES ALLIED TO TRANSPORT NEC","K","GLOBAL CORPORATE","K2","SCCG"," ","Y"
"CN","HK","20200630","00026796","11269993"," ","3938859","SHENZHEN 3NOD ELECTRONICS CO., LTD.","999","999 Non Group","CND30","Linda Zhu","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3827","MFR & REPAIR OF OFFICE COMPUTING & ACC. MACH.","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026797","11217150"," ","1237322","SHENZHEN ALLMED TRADING DEVELOPMENTCO. LTD","999","999 Non Group","CND30","Linda Zhu","SG","SINGAPORE","6B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6121","WHOLESALE TRADE IN MEDICAL & PHARMACEUTICAL PRODUCTS","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00027057","11330272"," ","5590809","ZOUPING PEAK CHP CO. LTD","999","999 Non Group","CNJ02","Hou, Helena","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","4010","ELECTRICITY GENERATION & DISTRIBUTION","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00027058","11196863"," ","0347001","ZTHC (SHANGHAI) CO LTD","999","999 Non Group","CNJ28","Cheng, Tai","SG","SINGAPORE","8A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6225","DEALING IN COMPUTER & OFFICE EQUIPMENT","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00027059","11250872"," ","3437256","ZUNYI SANCHA LAFARGE CEMENT CO LTD","999","999 Non Group","CNK06","WU, CHAO LAN","SG","SINGAPORE","NA","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3650","MFR OF STRUCTURAL CEMENT & CONCRETE PRODUCTS","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00027060","11160996"," ","0335651","ZUNG FU MOTORS (CHINA) LIMITED","999","999 Non Group","CNK06","WU, CHAO LAN","SG","SINGAPORE","4A","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6217","DEALING IN TRANSPORTATION EQUIP. (INCLUDING PETROL SERVICE STATION)","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00028105","11302922"," ","8195560","NEO-CONCEPT FASHION (ZHONGSHAN) COLTD","999","999 Non Group","CNK14","Fong Vincent Kwok Cheung","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3220","MFR OF WEARING APPAREL EXCEPT FOOTWEAR","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026823","11239014"," ","2623420","SHENZHEN STAR VEHICLE SERVICE CO.,LTD","999","999 Non Group","CNK06","WU, CHAO LAN","SG","SINGAPORE","4A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6217","DEALING IN TRANSPORTATION EQUIP. (INCLUDING PETROL SERVICE STATION)","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026825","11224349"," ","0847780","SHENZHEN YH GLOBAL LOGISTICS CO. LTD","999","999 Non Group","CND18","Luo, Xiang Ting","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","7150","STORAGE & WAREHOUSING","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026826","11203032"," ","0313924","SHENZHEN ZUNGFU TELLUS VEHICLE SERVICE COMPANY LIMITED","999","999 Non Group","CNK06","WU, CHAO LAN","SG","SINGAPORE","4A","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","6217","DEALING IN TRANSPORTATION EQUIP. (INCLUDING PETROL SERVICE STATION)","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026827","11442633"," ","6145493","SHIN HEUNG PRECISION ELECTRONICS (SUZHOU) CO.,LTD","999","999 Non Group","CNQ72","Cho, Tae Yoan","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026876","11208525"," ","1628739","TAI SHAN CITY KAM KIU ALUMINIUM EXTRUSION CO LTD","999","999 Non Group","CND80","Deng, Rainy Hui Min","SG","SINGAPORE","4B","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3819","MFR OF FABRICATED METAL PRODUCTS EXCEPT MACHINERY & EQUIPMENT NEC","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
"CN","HK","20200630","00026877","11182468"," ","0326215","TAI SHAN XIANG LONG PAPER INDUSTRIES CO. LTD"," ","BLANKS","CND30","Linda Zhu","CN","CHINA","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","3411","MFR OF PULP PAPER & PAPERBOARD","A","LOCAL CORPORATE","A1","MIDDLE MARKETS"," ","Y"
"CN","HK","20200630","00026878","11248143"," ","3221253","TAIAN TAISHAN HONG KONG AND CHINA GAS COMPANY LIMITED","999","999 Non Group","CNK26","Feng, Joe","SG","SINGAPORE","8B","65","PRIVATE COMPANY","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","4010","ELECTRICITY GENERATION & DISTRIBUTION","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00026879","11322265"," ","5438101","TAICANG XINWANG RESOURCES REPRODUCTION CO.  LTD."," ","BLANKS","CNR86","Zhou, Min"," ","BLANKS","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","4036","MATERIALS RECOVERY","E","COMMODITY TRADERS AGRICULTURE","H1","ENERGY TRADERS"," ","Y"
"CN","HK","20200630","00026880","11159623"," ","0464339","TAIKOO (SHANDONG) AIRCRAFT ENGINEERING CO., LTD","999","999 Non Group","CNK26","Feng, Joe","SG","SINGAPORE","5A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","7132","SUPPOPRTING SERVICES TO AIR TRANSPORT SERVICES","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026881","11151833"," ","0460865","TAIKOO (XIAMEN) AIRCRAFT ENGINEERING CO. LTD","999","999 Non Group","CNK26","Feng, Joe","SG","SINGAPORE","4A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","7132","SUPPOPRTING SERVICES TO AIR TRANSPORT SERVICES","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026882","11225041"," ","1723049","TAIKOO (XIAMEN) LANDING GEAR SERVICES CO., LTD.","999","999 Non Group","CNK26","Feng, Joe","SG","SINGAPORE","4A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","7132","SUPPOPRTING SERVICES TO AIR TRANSPORT SERVICES","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00287191","11591306"," ","0976672","LOTTE CHEMICAL (JIAXING) CORP.","999","999 Non Group","CNY02","Li, Daisy Jing","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3529","MFR OF CHEMICAL PRODUCTS NEC","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00287224","12085703"," ","8087180","FULLERTON CREDIT (SICHUAN) LTD.","999","999 Non Group","CNF48","Yan, Yahui","IN","INDIA","6B","23","GOVERNMENT CONTROLLED CORPORATION","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8165","MONEY LENDING","N","FINANCIAL INSTITUTION","O3","MICROFINANCE INSTITUTIONS"," ","Y"
"CN","HK","20200630","00287513","11033827"," ","0500488","SWEDBANK AB","999","999 Non Group","CNB60","Zhou, Yan","SG","SINGAPORE","2A","27","PUBLIC LIMITED COMPANY - BANKS","320","OTHER INCORPORATED COMPANIES","1","1","SE","SWEDEN","SE","SWEDEN","8123","COMMERCIAL BANKS- FOREIGN","N","FINANCIAL INSTITUTION","N6","LOCAL BANK NON-FRANCHISE"," ","Y"
"CN","HK","20200630","00287749","12085704"," ","8118566","FULLERTON CREDIT (CHONGQING) LTD.","999","999 Non Group","CNF48","Yan, Yahui","SG","SINGAPORE","6B","23","GOVERNMENT CONTROLLED CORPORATION","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","8165","MONEY LENDING","N","FINANCIAL INSTITUTION","O3","MICROFINANCE INSTITUTIONS"," ","Y"
"CN","HK","20200630","00287808","11961700"," ","7670796","SHANDONG CHUANYANG GROUP CO LTD","999","999 Non Group","CNH00","WAN HAO","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3710","IRON & STEEL BASIS INDUSTRIES","E","COMMODITY TRADERS AGRICULTURE","H4","METAL TRADERS"," ","Y"
"CN","HK","20200630","00026907","11298157"," ","3858294","TIANJIN LG BOTIAN CHEMICAL CO., LTD.","999","999 Non Group","CNF59","Cui, Shan","SG","SINGAPORE","4A","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3529","MFR OF CHEMICAL PRODUCTS NEC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026908","11212432"," ","1146009","TIANJIN LG DAGU CHEMICAL CO., LTD","999","999 Non Group","CNL05","Cho, Su Man","CN","CHINA","3A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3511","MFR OF BASIC INDUSTRIAL CHEMICALS EXCEPT FERTILISERS","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00026909","11252113"," "," ","TIANJIN METALLURGICAL NO.1 STEEL GROUP CO., LTD.","999","999 Non Group","CNJ47","CHEN LIMING","SG","SINGAPORE","NA","23","GOVERNMENT CONTROLLED CORPORATION","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3710","IRON & STEEL BASIS INDUSTRIES","K","GLOBAL CORPORATE","K1","GLOBAL CORPORATES"," ","Y"
"CN","HK","20200630","00026910","11225463"," ","1635166","TIANJIN MOBIS AUTOMOTIVE PARTS CO.,LTD","999","999 Non Group","CNF59","Cui, Shan","SG","SINGAPORE","NA","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3856","MANUFACTURE OF PARTS AND ACCESSORIES FOR MOTOR VEHICLES","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026913","11180473"," ","0331322","TIANJIN SAMSUNG ELECTRO-MECHANICS CO. LTD","999","999 Non Group","CNF59","Cui, Shan","SG","SINGAPORE","NA","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026914","11229612"," ","1894862","TIANJIN SAMSUNG SDI CO. LTD","999","999 Non Group","CNF59","Cui, Shan","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3834","MFR OF STORAGE & PRIMARILY BATTRERIES","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026918","11261384"," "," ","TIFFANY & CO (SHANGHAI) COMMERCIALCO LTD","999","999 Non Group","CNH11","Zhang, Jun","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","2402","DIAMONDS","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026919","11218913"," ","1368036","TIMKEN (CHENGDU) AEROSPACE & PRECISION PRODUCTS CO. LTD","999","999 Non Group","CNH11","Zhang, Jun","SG","SINGAPORE","5A","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3872","NRB INDUSTRIAL BEARINGS LIMITED","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00026920","11218268"," ","1368044","TIMKEN (CHINA) INVESTMENT CO LTD","999","999 Non Group","CNH11","Zhang, Jun","SG","SINGAPORE","5A","06","PUBLIC LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3872","NRB INDUSTRIAL BEARINGS LIMITED","K","GLOBAL CORPORATE","K3","NETWORK CLIENTS"," ","Y"
"CN","HK","20200630","00027012","11237834"," ","2687240","YIHAI KERRY (ANHUI) OILS&GRAINS INDUSTRIES CO LTD","999","999 Non Group","CNH11","Zhang, Jun","SG","SINGAPORE","NA","05","PRIVATE LIMITED COMPANY - OTHERS","320","OTHER INCORPORATED COMPANIES","1","1","CN","CHINA","CN","CHINA","3115","MFR OF VEG & ANIMAL OILS & FATS EXCEPT LAND & OTHER EDIBLE ANIMALS","E","COMMODITY TRADERS AGRICULTURE","H4","METAL TRADERS"," ","Y"
"CN","HK","20200630","00027015","11310796"," ","4380096","YINGKOU TIANRUI CEMENT CO.  LTD."," ","BLANKS","CNV02","Liu  Ben Fu","CN","CHINA","NA","05","PRIVATE LIMITED COMPANY - OTHERS"," ","BLANKS","1","1","CN","CHINA","CN","CHINA","3640","MFR OF CEMENT LIME & PLASTER","A","LOCAL CORPORATE","B1","LOCAL CORPORATES"," ","Y"
